schedule_key,team_id,opponent_team_id,is_home,points,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,off_rebounds,def_rebounds,total_rebounds,assists,steals,blocks,turnovers,possession,pace,off_rtg,def_rtg,net_rtg,efg_pct,ts_pct,ast_pct,tov_pct,ast_tov_ratio,orb_pct,drb_pct,fbp_pct,scp_pct,pitp_pct,opp_efg_pct,opp_ts_pct,opp_tov_pct
502732,697,701,False,48,35,72,0.4861111111111111,13,29,0.4482758620689655,13,25,0.52,9,30,39,22,8,0,11,84.4769625059326,75.09063333860675,56.8202247999022,44.98267796658924,11.837546833312956,0.5763888888888888,0.2891566265060241,62.857142857142854,11.702127659574469,2.0,20.930232558139537,61.224489795918366,0.20833333333333334,0.1875,0.8333333333333334,0.4397590361445783,0.20598438855160453,13.177710843373495
502717,704,703,True,44,30,68,0.4411764705882353,11,34,0.3235294117647059,9,13,0.6923076923076923,11,29,40,15,5,1,13,71.7867619047619,71.7867619047619,61.29263785205125,44.57646389240091,16.71617395965034,0.5220588235294118,0.2984264785675529,50.0,14.990774907749078,1.1538461538461537,31.428571428571427,69.04761904761905,0.11363636363636363,0.4090909090909091,0.8181818181818182,0.3644067796610169,0.2271436683702442,16.579819990525817
502717,703,704,False,32,19,59,0.3220338983050847,5,24,0.20833333333333334,18,26,0.6923076923076923,13,24,37,11,5,1,14,71.7867619047619,71.7867619047619,44.57646389240091,61.29263785205125,-16.71617395965034,0.3644067796610169,0.2271436683702442,57.89473684210526,16.579819990525817,0.7857142857142857,30.952380952380953,68.57142857142857,0.21875,0.28125,0.8125,0.5220588235294118,0.2984264785675529,14.990774907749078
502729,720,702,True,44,30,68,0.4411764705882353,10,29,0.3448275862068966,5,10,0.5,11,30,41,14,7,0,7,67.98841666666667,67.98841666666667,64.71690643381655,57.362712520882845,7.354193912933702,0.5147058823529411,0.30386740331491713,46.666666666666664,8.816120906801007,2.0,27.5,83.33333333333333,0.13636363636363635,0.22727272727272727,0.7727272727272727,0.46551724137931033,0.3103119032463399,16.034206306787812
502729,702,720,False,39,23,58,0.39655172413793105,8,33,0.24242424242424243,9,11,0.8181818181818182,6,29,35,18,6,4,12,67.98841666666667,67.98841666666667,57.362712520882845,64.71690643381655,-7.354193912933702,0.46551724137931033,0.3103119032463399,78.26086956521739,16.034206306787812,1.5,16.666666666666668,72.5,0.23076923076923078,0.05128205128205128,0.717948717948718,0.5147058823529411,0.30386740331491713,8.816120906801007
502711,692,694,True,39,23,58,0.39655172413793105,12,26,0.46153846153846156,17,20,0.85,14,23,37,14,6,0,19,70.20131302521008,70.20131302521008,55.55451646038965,78.34611295695976,-22.791596496570108,0.5,0.29191616766467066,60.869565217391305,22.144522144522146,0.7368421052631579,41.1764705882353,82.14285714285714,0.10256410256410256,0.3076923076923077,0.358974358974359,0.6071428571428571,0.44240669240669245,18.38235294117647
502711,694,692,False,55,31,56,0.5535714285714286,6,16,0.375,9,14,0.6428571428571429,5,20,25,23,10,2,14,70.20131302521008,70.20131302521008,78.34611295695976,55.55451646038965,22.791596496570108,0.6071428571428571,0.44240669240669245,74.19354838709677,18.38235294117647,1.6428571428571428,17.857142857142858,58.8235294117647,0.34545454545454546,0.05454545454545454,0.8363636363636363,0.5,0.29191616766467066,22.144522144522146
502725,698,700,True,48,31,64,0.484375,6,21,0.2857142857142857,11,18,0.6111111111111112,12,20,32,15,12,2,15,74.65391891891892,74.65391891891892,64.29669158042789,65.63620598835347,-1.3395144079255772,0.53125,0.3337041156840934,48.38709677419355,17.257248044178553,1.0,32.432432432432435,54.054054054054056,0.3333333333333333,0.3541666666666667,0.875,0.5983606557377049,0.3466327108092812,22.055580061755624
502725,700,698,False,49,30,61,0.4918032786885246,13,31,0.41935483870967744,13,22,0.5909090909090909,17,25,42,24,8,0,20,74.65391891891892,74.65391891891892,65.63620598835347,64.29669158042789,1.3395144079255772,0.5983606557377049,0.3466327108092812,80.0,22.055580061755624,1.2,45.945945945945944,67.56756756756756,0.2653061224489796,0.24489795918367346,0.6122448979591837,0.53125,0.3337041156840934,17.257248044178553
502727,699,1638,True,40,24,59,0.4067796610169492,11,38,0.2894736842105263,12,17,0.7058823529411765,12,23,35,13,4,2,15,68.43806451612903,68.43806451612903,58.4470064763054,70.13640777156647,-11.68940129526107,0.5,0.3008423586040914,54.166666666666664,18.40942562592047,0.8666666666666667,34.285714285714285,74.19354838709677,0.25,0.25,0.6,0.5689655172413793,0.3640776699029126,15.40041067761807
502727,1638,699,False,48,28,58,0.4827586206896552,10,24,0.4166666666666667,11,18,0.6111111111111112,8,23,31,14,7,0,12,68.43806451612903,68.43806451612903,70.13640777156647,58.4470064763054,11.68940129526107,0.5689655172413793,0.3640776699029126,50.0,15.40041067761807,1.1666666666666667,25.806451612903224,65.71428571428571,0.14583333333333334,0.14583333333333334,0.75,0.5,0.3008423586040914,18.40942562592047
502719,706,745,True,47,31,65,0.47692307692307695,10,28,0.35714285714285715,19,24,0.7916666666666666,15,20,35,30,7,2,10,69.53183333333334,69.53183333333334,67.59493852935465,67.59493852935465,0.0,0.5538461538461539,0.31101111699311806,96.7741935483871,11.68770453482936,3.0,41.666666666666664,80.0,0.14893617021276595,0.2553191489361702,0.8085106382978723,0.5392156862745098,0.3901062416998672,20.98635886673662
502719,745,706,False,47,24,51,0.47058823529411764,7,20,0.35,17,21,0.8095238095238095,5,21,26,18,4,2,16,69.53183333333334,69.53183333333334,67.59493852935465,67.59493852935465,0.0,0.5392156862745098,0.3901062416998672,75.0,20.98635886673662,1.125,20.0,58.333333333333336,0.19148936170212766,0.0851063829787234,0.6808510638297872,0.5538461538461539,0.31101111699311806,11.68770453482936
502723,717,729,True,37,22,59,0.3728813559322034,7,31,0.22580645161290322,11,13,0.8461538461538461,6,29,35,18,5,2,16,73.47418604651162,73.47418604651162,50.357822237837055,54.44088890576979,-4.083066667932734,0.4322033898305085,0.2858467243510507,81.81818181818181,19.821605550049554,1.125,16.216216216216218,67.44186046511628,0.21621621621621623,0.0,0.8108108108108109,0.4788732394366197,0.24789291026276647,9.021199819576003
502723,729,717,False,40,29,71,0.4084507042253521,10,35,0.2857142857142857,15,22,0.6818181818181818,14,31,45,27,9,3,8,73.47418604651162,73.47418604651162,54.44088890576979,50.357822237837055,4.083066667932734,0.4788732394366197,0.24789291026276647,93.10344827586206,9.021199819576003,3.375,32.55813953488372,83.78378378378379,0.35,0.175,0.85,0.4322033898305085,0.2858467243510507,19.821605550049554
502721,727,693,True,41,24,58,0.41379310344827586,7,29,0.2413793103448276,13,16,0.8125,8,24,32,14,7,0,19,75.27895238095238,75.27895238095238,54.464094814335006,65.09123526591256,-10.627140451577553,0.47413793103448276,0.315190651906519,58.333333333333336,22.608281770585435,0.7368421052631579,22.857142857142858,66.66666666666667,0.2682926829268293,0.1951219512195122,0.8292682926829268,0.5671641791044776,0.32510615711252655,14.712539610683567
502721,693,727,False,49,33,67,0.4925373134328358,10,28,0.35714285714285715,13,19,0.6842105263157895,12,27,39,26,9,1,13,75.27895238095238,75.27895238095238,65.09123526591256,54.464094814335006,10.627140451577553,0.5671641791044776,0.32510615711252655,78.78787878787878,14.712539610683567,2.0,33.333333333333336,77.14285714285714,0.2857142857142857,0.30612244897959184,0.7346938775510204,0.47413793103448276,0.315190651906519,22.608281770585435
502713,712,728,True,32,18,56,0.32142857142857145,9,32,0.28125,15,19,0.7894736842105263,8,25,33,20,3,3,14,68.46629800853485,68.46629800853485,46.73832371659843,62.804622494179135,-16.066298777580705,0.4017857142857143,0.24860161591050342,111.11111111111111,17.866258295048492,1.4285714285714286,21.62162162162162,65.78947368421052,0.34375,0.15625,0.5625,0.5072463768115942,0.3001116694584031,13.310745401742498
502713,728,712,False,43,30,69,0.43478260869565216,10,34,0.29411764705882354,5,6,0.8333333333333334,13,29,42,19,5,5,11,68.46629800853485,68.46629800853485,62.804622494179135,46.73832371659843,16.066298777580705,0.5072463768115942,0.3001116694584031,63.333333333333336,13.310745401742498,1.7272727272727273,34.21052631578947,78.37837837837837,0.16279069767441862,0.16279069767441862,0.8372093023255814,0.4017857142857143,0.24860161591050342,17.866258295048492
502733,701,697,True,44,28,63,0.4444444444444444,9,26,0.34615384615384615,17,23,0.7391304347826086,17,26,43,15,7,2,18,73.54287162162163,73.54287162162163,59.82904805020421,59.82904805020421,0.0,0.5158730158730159,0.30087527352297594,53.57142857142857,19.754170324846356,0.8333333333333334,45.945945945945944,65.0,0.045454545454545456,0.36363636363636365,0.6818181818181818,0.49206349206349204,0.30087527352297594,17.022242396731727
502733,697,701,False,44,28,63,0.4444444444444444,6,24,0.25,12,23,0.5217391304347826,14,20,34,13,8,3,15,73.54287162162163,73.54287162162163,59.82904805020421,59.82904805020421,0.0,0.49206349206349204,0.30087527352297594,46.42857142857143,17.022242396731727,0.8666666666666667,35.0,54.054054054054056,0.2727272727272727,0.36363636363636365,0.9545454545454546,0.5158730158730159,0.30087527352297594,19.754170324846356
502754,720,692,True,40,24,59,0.4067796610169492,3,15,0.2,20,27,0.7407407407407407,14,35,49,15,5,2,13,69.056524122807,69.056524122807,57.92356407754582,43.442673058159365,14.480891019386455,0.4322033898305085,0.28216704288939054,62.5,15.498330948974727,1.1538461538461537,36.8421052631579,72.91666666666667,0.3,0.45,1.05,0.3680555555555556,0.19747235387045814,9.52834683182468
502754,692,720,False,30,22,72,0.3055555555555556,9,34,0.2647058823529412,9,9,1.0,13,24,37,13,3,2,8,69.056524122807,69.056524122807,43.442673058159365,57.92356407754582,-14.480891019386455,0.3680555555555556,0.19747235387045814,59.09090909090909,9.52834683182468,1.625,27.083333333333332,63.1578947368421,0.36666666666666664,0.23333333333333334,0.8,0.4322033898305085,0.28216704288939054,15.498330948974727
